Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag
1215,03-05-2021,Ashwagandha,Herbal,150,26.28,3942,0.25,2,UK,Walmart,1
1216,03-05-2021,Melatonin,Sleep Aid,120,41.17,4940.4,0.01,0,Canada,Amazon,0
1217,03-05-2021,Biotin,Vitamin,148,31.91,4722.68,0.07,0,USA,Amazon,0
1218,03-05-2021,Green Tea Extract,Fat Burner,157,20.01,3141.57,0.08,2,UK,Amazon,1
1219,03-05-2021,Iron Supplement,Mineral,128,13.66,1748.48,0.2,2,USA,Amazon,1
1220,03-05-2021,Electrolyte Powder,Hydration,160,43.47,6955.2,0.12,2,USA,Walmart,1
1221,10-05-2021,Whey Protein,Protein,161,27.88,4488.68,0.07,2,USA,Walmart,1
1222,10-05-2021,Vitamin C,Vitamin,157,27.12,4257.84,0.19,2,USA,iHerb,1
1223,10-05-2021,Fish Oil,Omega,167,35.88,5991.96,0.14,2,UK,Amazon,1
1224,10-05-2021,Multivitamin,Vitamin,184,12.67,2331.28,0.23,2,USA,iHerb,1
1225,10-05-2021,Pre-Workout,Performance,154,14.68,2260.72,0.19,2,UK,Walmart,1
1226,10-05-2021,BCAA,Amino Acid,143,51.89,7420.27,0.02,3,USA,iHerb,1
1227,10-05-2021,Creatine,Performance,141,56.8,8008.8,0.17,1,UK,Amazon,1
1228,10-05-2021,Zinc,Mineral,157,23.86,3746.02,0.25,2,Canada,Amazon,1
1229,10-05-2021,Collagen Peptides,Protein,155,12.46,1931.3,0.01,2,Canada,Walmart,1
1230,10-05-2021,Magnesium,Mineral,160,52.04,8326.4,0.01,1,Canada,Amazon,1
1231,10-05-2021,Ashwagandha,Herbal,140,13.62,1906.8,0.24,0,UK,iHerb,0
1232,10-05-2021,Melatonin,Sleep Aid,171,59.28,10136.88,0.14,4,Canada,iHerb,1
1233,10-05-2021,Biotin,Vitamin,169,14.81,2502.89,0.11,4,USA,Walmart,1
1234,10-05-2021,Green Tea Extract,Fat Burner,151,17.06,2576.06,0,3,Canada,iHerb,1
1235,10-05-2021,Iron Supplement,Mineral,130,55.73,7244.9,0.05,2,Canada,Walmart,1
1236,10-05-2021,Electrolyte Powder,Hydration,129,18.2,2347.8,0.18,1,UK,Amazon,1
1237,17-05-2021,Whey Protein,Protein,149,18.56,2765.44,0.19,1,UK,Walmart,1
1238,17-05-2021,Vitamin C,Vitamin,156,44.41,6927.96,0.03,1,Canada,Walmart,1
1239,17-05-2021,Fish Oil,Omega,140,23.1,3234,0.22,3,UK,Walmart,1
1240,17-05-2021,Multivitamin,Vitamin,138,14.39,1985.82,0.1,2,UK,Amazon,1
1241,17-05-2021,Pre-Workout,Performance,156,24.13,3764.28,0.09,0,UK,iHerb,0
1242,17-05-2021,BCAA,Amino Acid,158,45.44,7179.52,0.06,1,Canada,Walmart,1
1243,17-05-2021,Creatine,Performance,144,27.05,3895.2,0.2,3,Canada,iHerb,1
1244,17-05-2021,Zinc,Mineral,151,11.54,1742.54,0.22,0,UK,iHerb,0
1245,17-05-2021,Collagen Peptides,Protein,176,27.1,4769.6,0.23,0,UK,Walmart,0
1246,17-05-2021,Magnesium,Mineral,153,20.97,3208.41,0.11,2,UK,Walmart,1
1247,17-05-2021,Ashwagandha,Herbal,158,56.84,8980.72,0.04,1,USA,Walmart,1
1248,17-05-2021,Melatonin,Sleep Aid,141,16.15,2277.15,0.25,1,UK,iHerb,1
1249,17-05-2021,Biotin,Vitamin,133,45.97,6114.01,0.21,0,Canada,Walmart,0
1250,17-05-2021,Green Tea Extract,Fat Burner,124,31.58,3915.92,0.06,1,USA,Amazon,1
1251,17-05-2021,Iron Supplement,Mineral,141,55.3,7797.3,0.14,1,USA,Amazon,1
1252,17-05-2021,Electrolyte Powder,Hydration,146,46.38,6771.48,0.11,3,Canada,iHerb,1
1253,24-05-2021,Whey Protein,Protein,176,38.03,6693.28,0.02,1,UK,Walmart,1
1254,24-05-2021,Vitamin C,Vitamin,147,53.83,7913.01,0.04,1,USA,Amazon,1
1255,24-05-2021,Fish Oil,Omega,154,29.15,4489.1,0.22,2,Canada,iHerb,1
1256,24-05-2021,Multivitamin,Vitamin,148,33.23,4918.04,0.21,2,UK,Amazon,1
1257,24-05-2021,Pre-Workout,Performance,163,15.92,2594.96,0,1,Canada,Walmart,1
1258,24-05-2021,BCAA,Amino Acid,157,24.79,3892.03,0.12,1,USA,Amazon,1
1259,24-05-2021,Creatine,Performance,147,16.82,2472.54,0.05,0,USA,Walmart,0
1260,24-05-2021,Zinc,Mineral,138,41.36,5707.68,0.08,4,USA,iHerb,1
1261,24-05-2021,Collagen Peptides,Protein,138,27.89,3848.82,0,3,USA,Amazon,1
1262,24-05-2021,Magnesium,Mineral,168,37.18,6246.24,0.16,1,Canada,Walmart,1
1263,24-05-2021,Ashwagandha,Herbal,155,12.7,1968.5,0.11,2,UK,iHerb,1
1264,24-05-2021,Melatonin,Sleep Aid,167,51.13,8538.71,0.05,1,Canada,iHerb,1
1265,24-05-2021,Biotin,Vitamin,143,17.52,2505.36,0.13,2,UK,iHerb,1
1266,24-05-2021,Green Tea Extract,Fat Burner,148,52.44,7761.12,0.18,1,USA,iHerb,1
1267,24-05-2021,Iron Supplement,Mineral,141,38.85,5477.85,0.06,1,Canada,Amazon,1
1268,24-05-2021,Electrolyte Powder,Hydration,162,59.6,9655.2,0.03,3,UK,iHerb,1
1269,31-05-2021,Whey Protein,Protein,146,54.03,7888.38,0.1,1,UK,iHerb,1
1270,31-05-2021,Vitamin C,Vitamin,122,22.24,2713.28,0.17,0,Canada,iHerb,0
1271,31-05-2021,Fish Oil,Omega,133,42.39,5637.87,0.18,0,USA,Walmart,0
1272,31-05-2021,Multivitamin,Vitamin,129,23.03,2970.87,0.21,3,USA,Walmart,1
1273,31-05-2021,Pre-Workout,Performance,160,51.09,8174.4,0.19,2,USA,Amazon,1
1274,31-05-2021,BCAA,Amino Acid,144,16.09,2316.96,0.13,2,USA,iHerb,1
1275,31-05-2021,Creatine,Performance,145,28.18,4086.1,0.16,3,USA,Amazon,1
1276,31-05-2021,Zinc,Mineral,136,17.04,2317.44,0.16,2,UK,Walmart,1
1277,31-05-2021,Collagen Peptides,Protein,173,57.51,9949.23,0.02,2,Canada,Amazon,1
1278,31-05-2021,Magnesium,Mineral,151,51.58,7788.58,0.04,0,UK,Walmart,0
1279,31-05-2021,Ashwagandha,Herbal,167,16.45,2747.15,0.12,2,UK,iHerb,1
1280,31-05-2021,Melatonin,Sleep Aid,155,55.29,8569.95,0.13,0,UK,Amazon,0
1281,31-05-2021,Biotin,Vitamin,171,46.59,7966.89,0.18,1,USA,Amazon,1
1282,31-05-2021,Green Tea Extract,Fat Burner,139,20.99,2917.61,0.11,2,UK,iHerb,1
1283,31-05-2021,Iron Supplement,Mineral,161,49.61,7987.21,0.21,2,Canada,iHerb,1
1284,31-05-2021,Electrolyte Powder,Hydration,140,25.74,3603.6,0.03,1,USA,Amazon,1
1285,07-06-2021,Whey Protein,Protein,139,55.42,7703.38,0.03,2,UK,iHerb,1
1286,07-06-2021,Vitamin C,Vitamin,157,56.13,8812.41,0.14,1,UK,Walmart,1
1287,07-06-2021,Fish Oil,Omega,160,44.68,7148.8,0.01,3,UK,iHerb,1
1288,07-06-2021,Multivitamin,Vitamin,148,21.06,3116.88,0.17,2,UK,Walmart,1
1289,07-06-2021,Pre-Workout,Performance,149,32.82,4890.18,0.22,1,Canada,Amazon,1
1290,07-06-2021,BCAA,Amino Acid,164,30.53,5006.92,0.06,1,UK,Walmart,1
1291,07-06-2021,Creatine,Performance,163,36.22,5903.86,0.2,1,USA,iHerb,1
1292,07-06-2021,Zinc,Mineral,155,15.46,2396.3,0.2,0,UK,Amazon,0
1293,07-06-2021,Collagen Peptides,Protein,141,27.32,3852.12,0.24,4,UK,Walmart,1
1294,07-06-2021,Magnesium,Mineral,141,45.25,6380.25,0.11,0,UK,Walmart,0
1295,07-06-2021,Ashwagandha,Herbal,158,53.51,8454.58,0.03,0,USA,iHerb,0
1296,07-06-2021,Melatonin,Sleep Aid,157,29.88,4691.16,0.08,1,Canada,iHerb,1
1297,07-06-2021,Biotin,Vitamin,149,41.59,6196.91,0.06,4,Canada,Walmart,1
1298,07-06-2021,Green Tea Extract,Fat Burner,144,38.53,5548.32,0.11,1,UK,Walmart,1
1299,07-06-2021,Iron Supplement,Mineral,159,51.66,8213.94,0.06,2,UK,iHerb,1
1300,07-06-2021,Electrolyte Powder,Hydration,153,34.3,5247.9,0.08,0,UK,iHerb,0
1301,14-06-2021,Whey Protein,Protein,139,44.15,6136.85,0.17,4,USA,Amazon,1
1302,14-06-2021,Vitamin C,Vitamin,159,54.21,8619.39,0.22,1,Canada,iHerb,1
1303,14-06-2021,Fish Oil,Omega,151,14.15,2136.65,0.05,1,Canada,iHerb,1
1304,14-06-2021,Multivitamin,Vitamin,153,59.41,9089.73,0.1,0,USA,Amazon,0
1305,14-06-2021,Pre-Workout,Performance,162,19.93,3228.66,0.12,2,UK,Walmart,1
1306,14-06-2021,BCAA,Amino Acid,160,25.26,4041.6,0.24,2,UK,Walmart,1
1307,14-06-2021,Creatine,Performance,147,46.56,6844.32,0.06,0,Canada,iHerb,0
1308,14-06-2021,Zinc,Mineral,151,41.45,6258.95,0.03,2,USA,iHerb,1
1309,14-06-2021,Collagen Peptides,Protein,142,16.35,2321.7,0.23,3,USA,Walmart,1
1310,14-06-2021,Magnesium,Mineral,140,40.43,5660.2,0.24,1,UK,Walmart,1
1311,14-06-2021,Ashwagandha,Herbal,157,29.81,4680.17,0.24,2,Canada,Walmart,1
1312,14-06-2021,Melatonin,Sleep Aid,142,45.18,6415.56,0.16,1,UK,Walmart,1
1313,14-06-2021,Biotin,Vitamin,178,25.19,4483.82,0.23,1,USA,iHerb,1
1314,14-06-2021,Green Tea Extract,Fat Burner,141,51.19,7217.79,0.03,3,UK,Amazon,1
1315,14-06-2021,Iron Supplement,Mineral,161,45.6,7341.6,0.1,1,Canada,iHerb,1
1316,14-06-2021,Electrolyte Powder,Hydration,134,34.05,4562.7,0.09,1,USA,Amazon,1
1317,21-06-2021,Whey Protein,Protein,123,31.81,3912.63,0.05,2,Canada,Walmart,1
1318,21-06-2021,Vitamin C,Vitamin,162,24.92,4037.04,0.16,1,UK,Walmart,1
1319,21-06-2021,Fish Oil,Omega,140,12.02,1682.8,0.02,0,Canada,Amazon,0
1320,21-06-2021,Multivitamin,Vitamin,136,59.79,8131.44,0.07,0,USA,Walmart,0
1321,21-06-2021,Pre-Workout,Performance,151,53.67,8104.17,0.1,1,UK,Amazon,1
1322,21-06-2021,BCAA,Amino Acid,139,25.83,3590.37,0.17,1,UK,Walmart,1
1323,21-06-2021,Creatine,Performance,153,19.56,2992.68,0.1,4,USA,iHerb,1
1324,21-06-2021,Zinc,Mineral,146,22.75,3321.5,0.03,0,Canada,Amazon,0
1325,21-06-2021,Collagen Peptides,Protein,143,18.7,2674.1,0.19,0,Canada,Amazon,0
1326,21-06-2021,Magnesium,Mineral,152,35.33,5370.16,0.14,1,Canada,Walmart,1
1327,21-06-2021,Ashwagandha,Herbal,142,53.56,7605.52,0.05,0,UK,Amazon,0
1328,21-06-2021,Melatonin,Sleep Aid,168,37.57,6311.76,0.09,0,USA,iHerb,0
1329,21-06-2021,Biotin,Vitamin,153,20.15,3082.95,0.11,2,USA,Amazon,1
1330,21-06-2021,Green Tea Extract,Fat Burner,153,37.4,5722.2,0.18,2,UK,iHerb,1
1331,21-06-2021,Iron Supplement,Mineral,155,45.51,7054.05,0.17,0,UK,Walmart,0
1332,21-06-2021,Electrolyte Powder,Hydration,147,43.47,6390.09,0.05,2,USA,iHerb,1
1333,28-06-2021,Whey Protein,Protein,170,56.07,9531.9,0.24,0,UK,Walmart,0
1334,28-06-2021,Vitamin C,Vitamin,154,52.99,8160.46,0.06,5,UK,Amazon,1
1335,28-06-2021,Fish Oil,Omega,154,14.28,2199.12,0.05,2,USA,Walmart,1
1336,28-06-2021,Multivitamin,Vitamin,145,44.8,6496,0.09,0,UK,Walmart,0
1337,28-06-2021,Pre-Workout,Performance,127,36.03,4575.81,0.19,1,USA,Amazon,1
1338,28-06-2021,BCAA,Amino Acid,147,11.32,1664.04,0.08,4,UK,iHerb,1
1339,28-06-2021,Creatine,Performance,166,39.39,6538.74,0.21,1,USA,Walmart,1
1340,28-06-2021,Zinc,Mineral,150,44.66,6699,0.02,0,Canada,iHerb,0
1341,28-06-2021,Collagen Peptides,Protein,160,40.88,6540.8,0.16,0,USA,Walmart,0
1342,28-06-2021,Magnesium,Mineral,163,22.95,3740.85,0.18,1,Canada,iHerb,1
1343,28-06-2021,Ashwagandha,Herbal,119,18.93,2252.67,0.08,1,USA,Walmart,1
1344,28-06-2021,Melatonin,Sleep Aid,150,23.53,3529.5,0.01,2,USA,Walmart,1
1345,28-06-2021,Biotin,Vitamin,146,53.35,7789.1,0.19,3,USA,Amazon,1
1346,28-06-2021,Green Tea Extract,Fat Burner,150,44.81,6721.5,0.05,1,Canada,iHerb,1
1347,28-06-2021,Iron Supplement,Mineral,134,53.21,7130.14,0.12,2,Canada,iHerb,1
1348,28-06-2021,Electrolyte Powder,Hydration,154,31.59,4864.86,0.2,1,Canada,Walmart,1
1349,05-07-2021,Whey Protein,Protein,175,33.13,5797.75,0.2,3,UK,iHerb,1
1350,05-07-2021,Vitamin C,Vitamin,152,33.39,5075.28,0.24,2,Canada,Walmart,1
1351,05-07-2021,Fish Oil,Omega,162,33.39,5409.18,0.16,3,UK,Amazon,1
1352,05-07-2021,Multivitamin,Vitamin,152,25.86,3930.72,0.07,1,USA,Amazon,1
1353,05-07-2021,Pre-Workout,Performance,123,50.63,6227.49,0.03,0,UK,Amazon,0
1354,05-07-2021,BCAA,Amino Acid,148,48.18,7130.64,0.11,2,USA,Amazon,1
1355,05-07-2021,Creatine,Performance,154,17.82,2744.28,0.11,1,Canada,iHerb,1
1356,05-07-2021,Zinc,Mineral,159,29.41,4676.19,0.04,1,UK,iHerb,1
1357,05-07-2021,Collagen Peptides,Protein,153,35.75,5469.75,0.04,2,Canada,Amazon,1
1358,05-07-2021,Magnesium,Mineral,165,34.58,5705.7,0.24,1,USA,Amazon,1
1359,05-07-2021,Ashwagandha,Herbal,153,40.3,6165.9,0.02,4,Canada,Walmart,1
1360,05-07-2021,Melatonin,Sleep Aid,158,45.21,7143.18,0.15,1,USA,Walmart,1
1361,05-07-2021,Biotin,Vitamin,150,39.17,5875.5,0.13,1,Canada,Amazon,1
1362,05-07-2021,Green Tea Extract,Fat Burner,139,22.08,3069.12,0.13,1,USA,Walmart,1
1363,05-07-2021,Iron Supplement,Mineral,148,27.51,4071.48,0.11,0,Canada,Amazon,0
1364,05-07-2021,Electrolyte Powder,Hydration,152,17.49,2658.48,0.14,1,USA,iHerb,1
1365,12-07-2021,Whey Protein,Protein,140,16.52,2312.8,0.08,0,Canada,iHerb,0
1366,12-07-2021,Vitamin C,Vitamin,134,39.39,5278.26,0.02,3,UK,Walmart,1
1367,12-07-2021,Fish Oil,Omega,182,32.5,5915,0.01,2,Canada,Amazon,1
1368,12-07-2021,Multivitamin,Vitamin,147,20.34,2989.98,0.16,1,Canada,Walmart,1
1369,12-07-2021,Pre-Workout,Performance,137,38.25,5240.25,0.21,0,USA,iHerb,0
1370,12-07-2021,BCAA,Amino Acid,161,15.75,2535.75,0.17,1,USA,Amazon,1
1371,12-07-2021,Creatine,Performance,176,42.14,7416.64,0.1,4,UK,Walmart,1
1372,12-07-2021,Zinc,Mineral,144,55.07,7930.08,0.07,2,USA,iHerb,1
1373,12-07-2021,Collagen Peptides,Protein,148,24.75,3663,0,0,UK,Walmart,0
1374,12-07-2021,Magnesium,Mineral,142,18.56,2635.52,0.22,2,Canada,iHerb,1
1375,12-07-2021,Ashwagandha,Herbal,130,42.68,5548.4,0.24,0,Canada,Walmart,0
1376,12-07-2021,Melatonin,Sleep Aid,173,48.29,8354.17,0.02,2,UK,Walmart,1
1377,12-07-2021,Biotin,Vitamin,140,50.52,7072.8,0.03,1,USA,iHerb,1
1378,12-07-2021,Green Tea Extract,Fat Burner,174,58.9,10248.6,0.25,2,Canada,Walmart,1
1379,12-07-2021,Iron Supplement,Mineral,137,31.22,4277.14,0.08,1,Canada,iHerb,1
1380,12-07-2021,Electrolyte Powder,Hydration,190,46.67,8867.3,0,2,UK,Walmart,1
1381,19-07-2021,Whey Protein,Protein,170,19.28,3277.6,0.16,2,UK,Walmart,1
1382,19-07-2021,Vitamin C,Vitamin,157,22.61,3549.77,0.24,3,UK,iHerb,1
1383,19-07-2021,Fish Oil,Omega,148,32.62,4827.76,0.11,0,Canada,Amazon,0
1384,19-07-2021,Multivitamin,Vitamin,147,11.13,1636.11,0.11,2,USA,Walmart,1
1385,19-07-2021,Pre-Workout,Performance,157,55.48,8710.36,0,2,USA,iHerb,1
1386,19-07-2021,BCAA,Amino Acid,161,26.19,4216.59,0.03,3,UK,Walmart,1
1387,19-07-2021,Creatine,Performance,149,39.29,5854.21,0.17,2,UK,Amazon,1
1388,19-07-2021,Zinc,Mineral,156,35.68,5566.08,0.2,1,Canada,Walmart,1
1389,19-07-2021,Collagen Peptides,Protein,146,55.73,8136.58,0.02,2,USA,iHerb,1
1390,19-07-2021,Magnesium,Mineral,147,43.98,6465.06,0.02,2,USA,Walmart,1
1391,19-07-2021,Ashwagandha,Herbal,160,18.53,2964.8,0.22,2,Canada,Amazon,1
1392,19-07-2021,Melatonin,Sleep Aid,167,37.1,6195.7,0.23,3,Canada,iHerb,1
1393,19-07-2021,Biotin,Vitamin,148,29.66,4389.68,0.1,1,UK,iHerb,1
1394,19-07-2021,Green Tea Extract,Fat Burner,141,13.49,1902.09,0.17,0,USA,Walmart,0
1395,19-07-2021,Iron Supplement,Mineral,144,23.5,3384,0.19,3,USA,iHerb,1
1396,19-07-2021,Electrolyte Powder,Hydration,139,33.52,4659.28,0.22,2,USA,iHerb,1
1397,26-07-2021,Whey Protein,Protein,150,52.37,7855.5,0,1,UK,Amazon,1
1398,26-07-2021,Vitamin C,Vitamin,169,37.14,6276.66,0.13,1,Canada,iHerb,1
1399,26-07-2021,Fish Oil,Omega,151,30.92,4668.92,0.18,3,Canada,Amazon,1
1400,26-07-2021,Multivitamin,Vitamin,136,30.4,4134.4,0.17,0,USA,iHerb,0
1401,26-07-2021,Pre-Workout,Performance,155,30.91,4791.05,0.23,5,UK,Amazon,1
1402,26-07-2021,BCAA,Amino Acid,132,57.52,7592.64,0.24,0,USA,Walmart,0
1403,26-07-2021,Creatine,Performance,150,11.02,1653,0.15,1,USA,iHerb,1
1404,26-07-2021,Zinc,Mineral,165,44.34,7316.1,0.17,1,UK,Walmart,1
1405,26-07-2021,Collagen Peptides,Protein,142,50.02,7102.84,0.11,2,Canada,iHerb,1
1406,26-07-2021,Magnesium,Mineral,154,31.25,4812.5,0.07,1,Canada,Amazon,1
1407,26-07-2021,Ashwagandha,Herbal,151,32.01,4833.51,0.02,2,UK,Walmart,1
1408,26-07-2021,Melatonin,Sleep Aid,139,30.64,4258.96,0.06,1,UK,Walmart,1
1409,26-07-2021,Biotin,Vitamin,145,36.86,5344.7,0.05,0,UK,Walmart,0
1410,26-07-2021,Green Tea Extract,Fat Burner,167,30.6,5110.2,0.01,1,UK,Amazon,1
1411,26-07-2021,Iron Supplement,Mineral,152,45.35,6893.2,0.04,1,Canada,iHerb,1
1412,26-07-2021,Electrolyte Powder,Hydration,134,20.71,2775.14,0.02,1,UK,iHerb,1
1413,02-08-2021,Whey Protein,Protein,135,36.69,4953.15,0.04,0,Canada,iHerb,0
1414,02-08-2021,Vitamin C,Vitamin,162,40.31,6530.22,0.08,2,USA,Amazon,1
1415,02-08-2021,Fish Oil,Omega,143,21.15,3024.45,0.05,1,USA,iHerb,1
1416,02-08-2021,Multivitamin,Vitamin,156,10.6,1653.6,0.13,2,USA,Amazon,1
1417,02-08-2021,Pre-Workout,Performance,149,56.4,8403.6,0.21,1,UK,iHerb,1
1418,02-08-2021,BCAA,Amino Acid,140,35.22,4930.8,0.19,1,UK,iHerb,1
1419,02-08-2021,Creatine,Performance,127,50.3,6388.1,0.07,2,Canada,Amazon,1
1420,02-08-2021,Zinc,Mineral,147,52.26,7682.22,0.13,2,UK,iHerb,1
1421,02-08-2021,Collagen Peptides,Protein,167,25.66,4285.22,0.19,1,Canada,iHerb,1
1422,02-08-2021,Magnesium,Mineral,146,46.22,6748.12,0.1,0,UK,iHerb,0
1423,02-08-2021,Ashwagandha,Herbal,145,18.8,2726,0.19,1,USA,iHerb,1
1424,02-08-2021,Melatonin,Sleep Aid,148,59.1,8746.8,0.1,0,USA,Walmart,0
1425,02-08-2021,Biotin,Vitamin,130,39.97,5196.1,0.1,1,UK,Walmart,1
1426,02-08-2021,Green Tea Extract,Fat Burner,124,35.24,4369.76,0.04,0,UK,iHerb,0
1427,02-08-2021,Iron Supplement,Mineral,133,40.49,5385.17,0.05,0,UK,Amazon,0
1428,02-08-2021,Electrolyte Powder,Hydration,165,26.38,4352.7,0.05,1,UK,Amazon,1
1429,09-08-2021,Whey Protein,Protein,151,18.22,2751.22,0.2,2,UK,Walmart,1
1430,09-08-2021,Vitamin C,Vitamin,134,18.51,2480.34,0.06,1,Canada,iHerb,1
1431,09-08-2021,Fish Oil,Omega,152,57.39,8723.28,0.03,4,Canada,iHerb,1
1432,09-08-2021,Multivitamin,Vitamin,140,26.95,3773,0.04,3,UK,iHerb,1
1433,09-08-2021,Pre-Workout,Performance,143,38.32,5479.76,0.12,1,Canada,Walmart,1
1434,09-08-2021,BCAA,Amino Acid,159,43.41,6902.19,0.22,0,USA,iHerb,0
1435,09-08-2021,Creatine,Performance,135,31.86,4301.1,0.1,0,Canada,Walmart,0
1436,09-08-2021,Zinc,Mineral,150,33.83,5074.5,0.19,1,USA,Walmart,1
1437,09-08-2021,Collagen Peptides,Protein,157,30.74,4826.18,0.19,0,Canada,Walmart,0
1438,09-08-2021,Magnesium,Mineral,133,30.1,4003.3,0.21,1,USA,iHerb,1
1439,09-08-2021,Ashwagandha,Herbal,156,39.31,6132.36,0.09,2,Canada,Amazon,1
1440,09-08-2021,Melatonin,Sleep Aid,144,59.64,8588.16,0.03,0,UK,Walmart,0
1441,09-08-2021,Biotin,Vitamin,167,42.51,7099.17,0.08,1,USA,iHerb,1
1442,09-08-2021,Green Tea Extract,Fat Burner,141,30.54,4306.14,0.18,1,UK,iHerb,1
1443,09-08-2021,Iron Supplement,Mineral,176,35.15,6186.4,0.15,4,Canada,iHerb,1
1444,09-08-2021,Electrolyte Powder,Hydration,122,52.68,6426.96,0.06,3,Canada,Amazon,1
1445,16-08-2021,Whey Protein,Protein,173,31.95,5527.35,0.01,4,UK,Walmart,1
1446,16-08-2021,Vitamin C,Vitamin,149,44.49,6629.01,0.12,0,Canada,iHerb,0
1447,16-08-2021,Fish Oil,Omega,139,38.71,5380.69,0.16,1,Canada,iHerb,1
1448,16-08-2021,Multivitamin,Vitamin,154,44.76,6893.04,0.1,2,Canada,Walmart,1
1449,16-08-2021,Pre-Workout,Performance,155,55.85,8656.75,0.03,2,USA,iHerb,1
1450,16-08-2021,BCAA,Amino Acid,133,26.65,3544.45,0.09,0,Canada,iHerb,0
1451,16-08-2021,Creatine,Performance,153,11.71,1791.63,0.08,3,UK,Walmart,1
1452,16-08-2021,Zinc,Mineral,157,44.91,7050.87,0.08,0,UK,Amazon,0
1453,16-08-2021,Collagen Peptides,Protein,141,59.02,8321.82,0.12,0,UK,Walmart,0
1454,16-08-2021,Magnesium,Mineral,135,38.93,5255.55,0.02,3,UK,Amazon,1
1455,16-08-2021,Ashwagandha,Herbal,145,49.03,7109.35,0.19,2,USA,iHerb,1
1456,16-08-2021,Melatonin,Sleep Aid,154,41.44,6381.76,0.14,5,USA,Walmart,1
1457,16-08-2021,Biotin,Vitamin,159,53.62,8525.58,0.05,0,USA,iHerb,0
1458,16-08-2021,Green Tea Extract,Fat Burner,149,51.46,7667.54,0.11,2,Canada,Amazon,1
1459,16-08-2021,Iron Supplement,Mineral,151,40.76,6154.76,0.21,0,USA,Walmart,0
1460,16-08-2021,Electrolyte Powder,Hydration,153,18.21,2786.13,0.03,4,USA,Amazon,1
1461,23-08-2021,Whey Protein,Protein,146,18.57,2711.22,0.17,2,UK,Walmart,1
1462,23-08-2021,Vitamin C,Vitamin,155,54.68,8475.4,0.1,1,Canada,Amazon,1
1463,23-08-2021,Fish Oil,Omega,149,53.18,7923.82,0.23,1,USA,Walmart,1
1464,23-08-2021,Multivitamin,Vitamin,165,56.54,9329.1,0.06,2,USA,iHerb,1
1465,23-08-2021,Pre-Workout,Performance,142,10.27,1458.34,0.14,1,UK,Amazon,1
1466,23-08-2021,BCAA,Amino Acid,143,52.57,7517.51,0.15,3,USA,Walmart,1
1467,23-08-2021,Creatine,Performance,141,32.53,4586.73,0,1,Canada,Walmart,1
1468,23-08-2021,Zinc,Mineral,156,46.81,7302.36,0.14,0,USA,Walmart,0
1469,23-08-2021,Collagen Peptides,Protein,133,23.75,3158.75,0.02,1,Canada,Amazon,1
1470,23-08-2021,Magnesium,Mineral,152,46.02,6995.04,0.16,1,USA,iHerb,1
1471,23-08-2021,Ashwagandha,Herbal,160,41.87,6699.2,0.14,0,Canada,Walmart,0
1472,23-08-2021,Melatonin,Sleep Aid,157,57.13,8969.41,0.2,2,USA,Amazon,1
1473,23-08-2021,Biotin,Vitamin,141,27.02,3809.82,0.12,1,UK,Amazon,1
1474,23-08-2021,Green Tea Extract,Fat Burner,150,58.89,8833.5,0.03,3,Canada,iHerb,1
1475,23-08-2021,Iron Supplement,Mineral,170,46.25,7862.5,0.11,2,USA,Amazon,1
1476,23-08-2021,Electrolyte Powder,Hydration,144,38.91,5603.04,0.12,2,Canada,Amazon,1
1477,30-08-2021,Whey Protein,Protein,142,14.19,2014.98,0.01,1,USA,Walmart,1
1478,30-08-2021,Vitamin C,Vitamin,128,50.65,6483.2,0.01,2,UK,Amazon,1
1479,30-08-2021,Fish Oil,Omega,141,34.25,4829.25,0.08,1,Canada,Walmart,1
1480,30-08-2021,Multivitamin,Vitamin,146,15.73,2296.58,0.25,1,Canada,Amazon,1
1481,30-08-2021,Pre-Workout,Performance,144,28.19,4059.36,0.21,1,USA,iHerb,1
1482,30-08-2021,BCAA,Amino Acid,158,52.31,8264.98,0.18,1,UK,Walmart,1
1483,30-08-2021,Creatine,Performance,135,58.8,7938,0.06,1,Canada,iHerb,1
1484,30-08-2021,Zinc,Mineral,152,35.84,5447.68,0.2,1,USA,Walmart,1
1485,30-08-2021,Collagen Peptides,Protein,119,38.78,4614.82,0.24,2,Canada,Walmart,1
1486,30-08-2021,Magnesium,Mineral,140,20.06,2808.4,0.23,3,UK,Walmart,1
1487,30-08-2021,Ashwagandha,Herbal,160,35.22,5635.2,0.12,1,Canada,iHerb,1
1488,30-08-2021,Melatonin,Sleep Aid,150,16.59,2488.5,0.22,2,UK,iHerb,1
1489,30-08-2021,Biotin,Vitamin,147,28.5,4189.5,0.19,2,UK,Walmart,1
1490,30-08-2021,Green Tea Extract,Fat Burner,160,20.23,3236.8,0.08,1,UK,iHerb,1
1491,30-08-2021,Iron Supplement,Mineral,144,26.47,3811.68,0.03,1,Canada,iHerb,1
1492,30-08-2021,Electrolyte Powder,Hydration,154,13.55,2086.7,0.12,2,USA,Walmart,1
1493,06-09-2021,Whey Protein,Protein,150,24.45,3667.5,0.02,4,Canada,iHerb,1
1494,06-09-2021,Vitamin C,Vitamin,146,49.6,7241.6,0.08,2,USA,iHerb,1
1495,06-09-2021,Fish Oil,Omega,134,17.24,2310.16,0.2,0,Canada,iHerb,0
